	0.0	3.1005	-1.51260936371
	3.1005	6.201	-1.51699152004
	6.201	9.3015	-1.35146521452
	9.3015	12.402	-1.04539046941
	12.402	15.5025	-1.23139234018
	15.5025	18.603	-1.12867551301
	18.603	21.7035	-0.997955951549
	21.7035	24.804	-0.76796786697
	24.804	27.9045	-0.72849305984
	27.9045	31.005	-0.751179745511
	31.005	34.1055	-0.752226532311
	34.1055	37.206	-0.561569047661
	37.206	40.3065	-0.681189152367
	40.3065	43.407	-0.521740321425
	43.407	46.5075	-0.635092852392
	46.5075	49.608	-0.541266712865
	49.608	52.7085	-0.2992365282
	52.7085	55.809	-0.441507268976
	55.809	58.9095	-0.327997437615
	58.9095	62.01	-0.270378654408
	62.01	65.1105	-0.318874853013
	65.1105	68.211	-0.336020481135
	68.211	71.3115	-0.358477771136
	71.3115	74.412	-0.257112903063
	74.412	77.5125	-0.181670234173
	77.5125	80.613	-0.0799663984271
	80.613	83.7135	-0.0350200316826
	83.7135	86.814	-0.090044638468
	86.814	89.9145	-0.0583034237972
	89.9145	93.015	-0.173920277917
	93.015	96.1155	-0.103844597324
	96.1155	99.216	0.175297207813
	99.216	102.3165	-0.0800264541017
	102.3165	105.417	-0.0155642529662
	105.417	108.5175	0.147096521492
	108.5175	111.618	-0.122861860521
	111.618	114.7185	0.148328321326
	114.7185	117.819	-0.0340982288061
	117.819	120.9195	-0.145408516982
	120.9195	124.02	-0.066013974704
	124.02	127.1205	-0.076583902394
	127.1205	130.221	0.00597851516647
	130.221	133.3215	-0.156649586449
	133.3215	136.422	-0.102365290442
	136.422	139.5225	0.292637516241
	139.5225	142.623	-0.0142901092483
	142.623	145.7235	0.126653440222
	145.7235	148.824	0.400325201854
	148.824	151.9245	0.190425930631
	151.9245	155.025	-0.322958970752
	155.025	158.1255	0.538464234806
	158.1255	161.226	0.505323311413
	161.226	164.3265	0.11677584628
	167.427	170.5275	0.105510265584
	173.628	176.7285	0.288119257699
	179.829	186.03	0.069667058424
	189.1305	198.432	-0.00814124004201
0	0.0	3.1005	-0.0724960663293
0	3.1005	6.201	0.0298615317562
0	6.201	9.3015	0.0519973440721
0	9.3015	12.402	-0.0748073793388
0	12.402	15.5025	0.016597144146
0	15.5025	18.603	-0.000846137410877
0	18.603	21.7035	0.070450933207
0	21.7035	24.804	0.0293717638781
0	24.804	27.9045	0.333222602392
0	27.9045	31.005	0.17741968876
0	31.005	34.1055	0.0900960578809
0	34.1055	37.206	0.356650050726
0	37.206	40.3065	0.215847037289
0	40.3065	43.407	0.0257695898425
0	43.407	46.5075	0.0716065315278
0	46.5075	49.608	-0.117676901341
0	49.608	52.7085	0.00944892476297
0	52.7085	55.809	-0.028619549644
0	55.809	58.9095	-0.171505549581
0	58.9095	62.01	-0.00321991859539
0	62.01	65.1105	-0.0254403309381
0	65.1105	68.211	-0.131881383702
0	68.211	71.3115	0.0841068461394
0	71.3115	74.412	0.0668444526165
0	74.412	77.5125	0.0714290740376
0	77.5125	80.613	-0.0102025676954
0	80.613	83.7135	0.144941534134
0	83.7135	86.814	-0.0941088627365
0	86.814	89.9145	0.0694703101686
0	89.9145	93.015	0.0675285841064
0	93.015	96.1155	-0.0154249926603
0	96.1155	99.216	0.111166475343
0	99.216	102.3165	0.146015788307
0	102.3165	105.417	0.139419099555
0	105.417	108.5175	0.0863130574162
0	108.5175	111.618	-0.00314712310069
0	111.618	114.7185	0.00743060482449
0	114.7185	117.819	-0.23321865064
0	117.819	120.9195	0.272263310026
0	120.9195	124.02	-0.0689734369439
0	124.02	127.1205	0.0228942278599
0	127.1205	130.221	-0.0224415509114
0	130.221	133.3215	-0.469158382829
0	133.3215	136.422	0.0657045217689
0	136.422	139.5225	0.00457590986588
0	139.5225	142.623	-0.321723883987
0	142.623	145.7235	0.0243242304979
0	145.7235	148.824	-0.462665204362
0	148.824	151.9245	-0.265904550769
0	151.9245	155.025	0.00745573740454
0	155.025	158.1255	0.189751729058
0	158.1255	161.226	0.151192289269
0	161.226	164.3265	-0.0567811357051
0	167.427	170.5275	0.309212669386
0	173.628	176.7285	0.500033660946
0	179.829	186.03	0.208960281313
0	189.1305	198.432	0.499033541382
1	0.0	3.1005	-0.0407341996907
1	3.1005	6.201	0.199822691531
1	6.201	9.3015	-0.0450837368684
1	9.3015	12.402	0.067186546031
1	12.402	15.5025	0.0346743268031
1	15.5025	18.603	-0.0872357043149
1	18.603	21.7035	-0.129744231949
1	21.7035	24.804	-0.025032556351
1	24.804	27.9045	-0.173543281192
1	27.9045	31.005	-0.043733786199
1	31.005	34.1055	-0.116230087586
1	34.1055	37.206	0.0662511581013
1	37.206	40.3065	-0.0783904245771
1	40.3065	43.407	0.0284127693361
1	43.407	46.5075	-0.0311377007703
1	46.5075	49.608	-0.0685923589403
1	49.608	52.7085	-0.0872172246398
1	52.7085	55.809	-0.0795167049901
1	55.809	58.9095	0.120340209527
1	58.9095	62.01	0.147491679288
1	62.01	65.1105	-0.104446679779
1	65.1105	68.211	0.0790646050346
1	68.211	71.3115	-0.117221703367
1	71.3115	74.412	0.0263438825896
1	74.412	77.5125	-0.155206388945
1	77.5125	80.613	0.0841126447369
1	80.613	83.7135	0.106089541576
1	83.7135	86.814	0.119958104061
1	86.814	89.9145	-0.114888844483
1	89.9145	93.015	-0.0796670003977
1	93.015	96.1155	-0.0568812399642
1	96.1155	99.216	0.12551343775
1	99.216	102.3165	-0.0567894921719
1	102.3165	105.417	-0.108537353533
1	105.417	108.5175	0.228493113737
1	108.5175	111.618	0.0189246489168
1	111.618	114.7185	0.262152783485
1	114.7185	117.819	0.061800258957
1	117.819	120.9195	-0.0744035989049
1	120.9195	124.02	0.265911717523
1	124.02	127.1205	0.0366697840294
1	127.1205	130.221	0.065691942253
1	130.221	133.3215	0.207222434424
1	133.3215	136.422	0.00908398670918
1	136.422	139.5225	-0.0186708657884
1	139.5225	142.623	0.128565476707
1	142.623	145.7235	0.0138959954719
1	145.7235	148.824	0.155882456215
1	148.824	151.9245	-0.0981423547214
1	151.9245	155.025	0.320032344172
1	155.025	158.1255	0.159278404651
1	158.1255	161.226	0.0504851587144
1	161.226	164.3265	0.144763214139
1	167.427	170.5275	0.711273917261
1	173.628	176.7285	0.305715994106
1	179.829	186.03	-0.350939087868
1	189.1305	198.432	0.579722869332
2	0.0	3.1005	-0.123812354161
2	3.1005	6.201	-0.0397062628152
2	6.201	9.3015	-0.0366661148529
2	9.3015	12.402	-0.0783599952041
2	12.402	15.5025	0.0864198322159
2	15.5025	18.603	0.0529722352727
2	18.603	21.7035	0.0601692621736
2	21.7035	24.804	0.0920792274565
2	24.804	27.9045	0.0538997893751
2	27.9045	31.005	-0.210597763924
2	31.005	34.1055	-0.168109884162
2	34.1055	37.206	-0.0192258873892
2	37.206	40.3065	-0.162826585956
2	40.3065	43.407	0.168955718122
2	43.407	46.5075	-0.0187354029357
2	46.5075	49.608	0.0806900865738
2	49.608	52.7085	0.0961567346051
2	52.7085	55.809	0.11265289932
2	55.809	58.9095	-0.000941232724309
2	58.9095	62.01	-0.0726223733761
2	62.01	65.1105	-0.0310450156946
2	65.1105	68.211	-0.101838201236
2	68.211	71.3115	0.0491187894836
2	71.3115	74.412	-0.0526564711661
2	74.412	77.5125	0.0815654565398
2	77.5125	80.613	-0.033151559981
2	80.613	83.7135	-0.143613171387
2	83.7135	86.814	-0.117181525094
2	86.814	89.9145	0.105245864837
2	89.9145	93.015	-0.215529898967
2	93.015	96.1155	-0.00155286402067
2	96.1155	99.216	0.0407364414862
2	99.216	102.3165	0.0235182199266
2	102.3165	105.417	0.0876645595921
2	105.417	108.5175	-0.0379568839949
2	108.5175	111.618	0.0309319340251
2	111.618	114.7185	-0.0619724865275
2	114.7185	117.819	0.239517369778
2	117.819	120.9195	0.0157074306046
2	120.9195	124.02	0.0868997230318
2	124.02	127.1205	0.212300914955
2	127.1205	130.221	0.091628328391
2	130.221	133.3215	-0.0582879551299
2	133.3215	136.422	0.0398672249468
2	136.422	139.5225	0.129630524662
2	139.5225	142.623	0.311645393016
2	142.623	145.7235	-0.00485630479605
2	145.7235	148.824	-0.140266910547
2	148.824	151.9245	0.141502225357
2	151.9245	155.025	-0.0197923688301
2	155.025	158.1255	0.288534942803
2	158.1255	161.226	-0.237502735922
2	161.226	164.3265	-0.108492749773
2	167.427	170.5275	0.385434935552
2	173.628	176.7285	0.0266190515047
2	179.829	186.03	-0.750731597618
2	189.1305	198.432	-0.400172362522
3	0.0	3.1005	0.0266360906386
3	3.1005	6.201	-0.0716923917574
3	6.201	9.3015	-0.0472637085273
3	9.3015	12.402	-0.00180055621468
3	12.402	15.5025	0.0424960344584
3	15.5025	18.603	-0.0386961555237
3	18.603	21.7035	0.121603686417
3	21.7035	24.804	0.15095686888
