range	distance	target purity
2	2.43188418544	0.476923076923
2	2.48592605623	0.484848484848
2	2.53996792702	0.474074074074
2	2.59400979781	0.463235294118
2	2.64805166859	0.459854014599
2	2.70209353938	0.452554744526
2	2.75613541017	0.445255474453
2	2.81017728096	0.413043478261
2	2.86421915174	0.398550724638
2	2.91826102253	0.388489208633
2	2.97230289332	0.388489208633
2	3.02634476411	0.388489208633
2	3.08038663489	0.374100719424
2	3.13442850568	0.374100719424
2	3.18847037647	0.374100719424
2	3.24251224726	0.374100719424
2	3.29655411805	0.36690647482
2	3.35059598883	0.345323741007
2	3.40463785962	0.323741007194
2	3.45867973041	0.323741007194
2	3.5127216012	0.309352517986
2	3.56676347198	0.287769784173
2	3.62080534277	0.287769784173
2	3.67484721356	0.287769784173
2	3.72888908435	0.287769784173
2	3.78293095513	0.287769784173
2	3.83697282592	0.287769784173
2	3.89101469671	0.287769784173
2	3.9450565675	0.287769784173
2	3.99909843828	0.287769784173
2	4.05314030907	0.287769784173
2	4.10718217986	0.287769784173
2	4.16122405065	0.287769784173
2	4.21526592143	0.287769784173
2	4.26930779222	0.287769784173
2	4.32334966301	0.287769784173
2	4.3773915338	0.287769784173
2	4.43143340459	0.287769784173
2	4.48547527537	0.287769784173
2	4.53951714616	0.287769784173
2	4.59355901695	0.287769784173
2	4.64760088774	0.287769784173
2	4.70164275852	0.287769784173
2	4.75568462931	0.287769784173
2	4.8097265001	0.287769784173
2	4.86376837089	0.287769784173
2	4.91781024167	0.287769784173
2	4.97185211246	0.287769784173
2	5.02589398325	0.287769784173
2	5.07993585404	0.287769784173
2	5.13397772482	0.287769784173
2	5.18801959561	0.287769784173
2	5.2420614664	0.287769784173
2	5.29610333719	0.287769784173
2	5.35014520797	0.273381294964
3	0.21616748315	1.0
3	0.270209353938	1.0
3	0.324251224726	1.0
3	0.378293095513	1.0
3	0.432334966301	1.0
3	0.486376837089	1.0
3	0.540418707876	0.8
3	0.594460578664	0.714285714286
3	0.648502449451	0.818181818182
3	0.702544320239	0.818181818182
3	0.756586191027	0.8
3	0.810628061814	0.8
3	0.864669932602	0.814814814815
3	0.91871180339	0.827586206897
3	0.972753674177	0.827586206897
3	1.02679554496	0.75
3	1.08083741575	0.72972972973
3	1.13487928654	0.695652173913
3	1.18892115733	0.653846153846
3	1.24296302812	0.660377358491
3	1.2970048989	0.649122807018
3	1.35104676969	0.677419354839
3	1.40508864048	0.652173913043
3	1.45913051127	0.626666666667
3	1.51317238205	0.6125
3	1.56721425284	0.602409638554
3	1.62125612363	0.593023255814
3	1.67529799442	0.566666666667
3	1.7293398652	0.553191489362
3	1.78338173599	0.547368421053
3	1.83742360678	0.555555555556
3	1.89146547757	0.554455445545
3	1.94550734835	0.543689320388
3	1.99954921914	0.537037037037
3	2.05359108993	0.530973451327
3	2.10763296072	0.512605042017
3	2.1616748315	0.508333333333
3	2.21571670229	0.5
3	2.26975857308	0.5
3	2.32380044387	0.5
3	2.37784231466	0.488188976378
3	2.43188418544	0.488188976378
3	2.48592605623	0.488372093023
3	2.53996792702	0.466165413534
3	2.59400979781	0.459259259259
3	2.64805166859	0.448529411765
3	2.70209353938	0.441176470588
3	2.75613541017	0.416058394161
3	2.81017728096	0.405797101449
3	2.86421915174	0.405797101449
3	2.91826102253	0.384057971014
3	2.97230289332	0.376811594203
3	3.02634476411	0.376811594203
3	3.08038663489	0.376811594203
3	3.13442850568	0.369565217391
3	3.18847037647	0.369565217391
3	3.24251224726	0.369565217391
3	3.29655411805	0.36690647482
3	3.35059598883	0.36690647482
3	3.40463785962	0.359712230216
3	3.45867973041	0.359712230216
3	3.5127216012	0.345323741007
3	3.56676347198	0.330935251799
3	3.62080534277	0.309352517986
3	3.67484721356	0.309352517986
3	3.72888908435	0.309352517986
3	3.78293095513	0.294964028777
3	3.83697282592	0.294964028777
3	3.89101469671	0.294964028777
3	3.9450565675	0.294964028777
3	3.99909843828	0.294964028777
3	4.05314030907	0.294964028777
3	4.10718217986	0.287769784173
3	4.16122405065	0.287769784173
3	4.21526592143	0.287769784173
3	4.26930779222	0.287769784173
3	4.32334966301	0.287769784173
3	4.3773915338	0.287769784173
3	4.43143340459	0.287769784173
3	4.48547527537	0.287769784173
3	4.53951714616	0.287769784173
3	4.59355901695	0.273381294964
3	4.64760088774	0.273381294964
3	4.70164275852	0.273381294964
3	4.75568462931	0.273381294964
3	4.8097265001	0.273381294964
3	4.86376837089	0.273381294964
3	4.91781024167	0.273381294964
3	4.97185211246	0.273381294964
3	5.02589398325	0.273381294964
3	5.07993585404	0.273381294964
3	5.13397772482	0.273381294964
3	5.18801959561	0.273381294964
3	5.2420614664	0.273381294964
3	5.29610333719	0.273381294964
3	5.35014520797	0.273381294964
4	0.21616748315	1.0
4	0.270209353938	1.0
4	0.324251224726	0.666666666667
4	0.378293095513	0.666666666667
4	0.432334966301	0.833333333333
4	0.486376837089	0.714285714286
4	0.540418707876	0.625
4	0.594460578664	0.6
4	0.648502449451	0.615384615385
4	0.702544320239	0.615384615385
4	0.756586191027	0.631578947368
4	0.810628061814	0.7
4	0.864669932602	0.6875
4	0.91871180339	0.705882352941
4	0.972753674177	0.676470588235
4	1.02679554496	0.648648648649
4	1.08083741575	0.642857142857
4	1.13487928654	0.632653061224
4	1.18892115733	0.622641509434
4	1.24296302812	0.618181818182
4	1.2970048989	0.631578947368
4	1.35104676969	0.608695652174
4	1.40508864048	0.592105263158
4	1.45913051127	0.602409638554
4	1.51317238205	0.574712643678
4	1.56721425284	0.584269662921
4	1.62125612363	0.574468085106
4	1.67529799442	0.572916666667
4	1.7293398652	0.56862745098
4	1.78338173599	0.563106796117
4	1.83742360678	0.546296296296
4	1.89146547757	0.546296296296
4	1.94550734835	0.527777777778
4	1.99954921914	0.504504504505
4	2.05359108993	0.508620689655
4	2.10763296072	0.508333333333
4	2.1616748315	0.495867768595
4	2.21571670229	0.491935483871
4	2.26975857308	0.488
4	2.32380044387	0.5
4	2.37784231466	0.488372093023
4	2.43188418544	0.488372093023
4	2.48592605623	0.480916030534
4	2.53996792702	0.492537313433
4	2.59400979781	0.492647058824
4	2.64805166859	0.481751824818
4	2.70209353938	0.478260869565
4	2.75613541017	0.471014492754
4	2.81017728096	0.438848920863
4	2.86421915174	0.438848920863
4	2.91826102253	0.431654676259
4	2.97230289332	0.431654676259
4	3.02634476411	0.431654676259
4	3.08038663489	0.424460431655
4	3.13442850568	0.41726618705
4	3.18847037647	0.41726618705
4	3.24251224726	0.410071942446
4	3.29655411805	0.395683453237
4	3.35059598883	0.374100719424
4	3.40463785962	0.36690647482
4	3.45867973041	0.36690647482
4	3.5127216012	0.359712230216
4	3.56676347198	0.338129496403
4	3.62080534277	0.323741007194
4	3.67484721356	0.323741007194
4	3.72888908435	0.323741007194
4	3.78293095513	0.31654676259
4	3.83697282592	0.31654676259
4	3.89101469671	0.31654676259
4	3.9450565675	0.31654676259
4	3.99909843828	0.31654676259
4	4.05314030907	0.31654676259
4	4.10718217986	0.302158273381
4	4.16122405065	0.302158273381
4	4.21526592143	0.302158273381
4	4.26930779222	0.302158273381
4	4.32334966301	0.302158273381
4	4.3773915338	0.302158273381
4	4.43143340459	0.302158273381
4	4.48547527537	0.302158273381
4	4.53951714616	0.302158273381
4	4.59355901695	0.280575539568
4	4.64760088774	0.280575539568
4	4.70164275852	0.280575539568
4	4.75568462931	0.280575539568
4	4.8097265001	0.280575539568
4	4.86376837089	0.280575539568
4	4.91781024167	0.280575539568
4	4.97185211246	0.280575539568
4	5.02589398325	0.280575539568
4	5.07993585404	0.280575539568
4	5.13397772482	0.280575539568
4	5.18801959561	0.280575539568
4	5.2420614664	0.280575539568
4	5.29610333719	0.280575539568
4	5.35014520797	0.273381294964
5	0.21616748315	0.5
5	0.270209353938	0.5
5	0.324251224726	0.666666666667
5	0.378293095513	0.666666666667
5	0.432334966301	0.666666666667
5	0.486376837089	0.666666666667
5	0.540418707876	0.571428571429
5	0.594460578664	0.625
5	0.648502449451	0.666666666667
5	0.702544320239	0.666666666667
5	0.756586191027	0.642857142857
5	0.810628061814	0.681818181818
5	0.864669932602	0.695652173913
5	0.91871180339	0.72
5	0.972753674177	0.68
5	1.02679554496	0.592592592593
5	1.08083741575	0.575757575758
5	1.13487928654	0.581395348837
5	1.18892115733	0.591836734694
5	1.24296302812	0.588235294118
5	1.2970048989	0.581818181818
5	1.35104676969	0.59375
5	1.40508864048	0.588235294118
5	1.45913051127	0.58904109589
5	1.51317238205	0.576923076923
5	1.56721425284	0.567901234568
5	1.62125612363	0.563218390805
5	1.67529799442	0.56043956044
5	1.7293398652	0.556701030928
5	1.78338173599	0.530612244898
5	1.83742360678	0.529411764706
5	1.89146547757	0.519230769231
5	1.94550734835	0.509433962264
5	1.99954921914	0.51376146789
5	2.05359108993	0.5
5	2.10763296072	0.491666666667
5	2.1616748315	0.483606557377
5	2.21571670229	0.47619047619
5	2.26975857308	0.472440944882
5	2.32380044387	0.461538461538
5	2.37784231466	0.458015267176
5	2.43188418544	0.458015267176
5	2.48592605623	0.450381679389
5	2.53996792702	0.443609022556
5	2.59400979781	0.437037037037
5	2.64805166859	0.426470588235
5	2.70209353938	0.426470588235
5	2.75613541017	0.404411764706
5	2.81017728096	0.386861313869
5	2.86421915174	0.379562043796
5	2.91826102253	0.369565217391
5	2.97230289332	0.369565217391
5	3.02634476411	0.369565217391
5	3.08038663489	0.36231884058
5	3.13442850568	0.36231884058
5	3.18847037647	0.36231884058
5	3.24251224726	0.355072463768
5	3.29655411805	0.338129496403
5	3.35059598883	0.31654676259
5	3.40463785962	0.309352517986
5	3.45867973041	0.309352517986
5	3.5127216012	0.309352517986
5	3.56676347198	0.302158273381
5	3.62080534277	0.294964028777
5	3.67484721356	0.294964028777
5	3.72888908435	0.294964028777
5	3.78293095513	0.280575539568
5	3.83697282592	0.280575539568
5	3.89101469671	0.280575539568
5	3.9450565675	0.280575539568
5	3.99909843828	0.280575539568
5	4.05314030907	0.280575539568
5	4.10718217986	0.280575539568
5	4.16122405065	0.280575539568
5	4.21526592143	0.280575539568
5	4.26930779222	0.280575539568
5	4.32334966301	0.280575539568
5	4.3773915338	0.280575539568
5	4.43143340459	0.280575539568
5	4.48547527537	0.280575539568
5	4.53951714616	0.280575539568
5	4.59355901695	0.280575539568
5	4.64760088774	0.280575539568
5	4.70164275852	0.280575539568
5	4.75568462931	0.280575539568
5	4.8097265001	0.280575539568
5	4.86376837089	0.280575539568
5	4.91781024167	0.280575539568
5	4.97185211246	0.280575539568
5	5.02589398325	0.280575539568
5	5.07993585404	0.280575539568
5	5.13397772482	0.280575539568
5	5.18801959561	0.280575539568
5	5.2420614664	0.280575539568
5	5.29610333719	0.280575539568
5	5.35014520797	0.273381294964
6	0.21616748315	0.5
6	0.270209353938	0.5
6	0.324251224726	0.666666666667
6	0.378293095513	0.666666666667
6	0.432334966301	0.666666666667
6	0.486376837089	0.571428571429
6	0.540418707876	0.5
6	0.594460578664	0.555555555556
6	0.648502449451	0.666666666667
6	0.702544320239	0.666666666667
6	0.756586191027	0.722222222222
6	0.810628061814	0.655172413793
6	0.864669932602	0.655172413793
6	0.91871180339	0.677419354839
6	0.972753674177	0.645161290323
6	1.02679554496	0.58064516129
6	1.08083741575	0.605263157895
6	1.13487928654	0.595744680851
6	1.18892115733	0.566037735849
6	1.24296302812	0.574074074074
6	1.2970048989	0.571428571429
6	1.35104676969	0.567164179104
6	1.40508864048	0.575342465753
6	1.45913051127	0.558441558442
6	1.51317238205	0.560975609756
6	1.56721425284	0.564705882353
6	1.62125612363	0.549450549451
6	1.67529799442	0.538461538462
6	1.7293398652	0.540816326531
6	1.78338173599	0.53
6	1.83742360678	0.524752475248
6	1.89146547757	0.519607843137
6	1.94550734835	0.519230769231
6	1.99954921914	0.514018691589
6	2.05359108993	0.522123893805
6	2.10763296072	0.508620689655
6	2.1616748315	0.495726495726
6	2.21571670229	0.5
6	2.26975857308	0.491803278689
6	2.32380044387	0.488
6	2.37784231466	0.484126984127
6	2.43188418544	0.484126984127
6	2.48592605623	0.484375
6	2.53996792702	0.477272727273
6	2.59400979781	0.473684210526
6	2.64805166859	0.455223880597
6	2.70209353938	0.451851851852
6	2.75613541017	0.441176470588
6	2.81017728096	0.430656934307
6	2.86421915174	0.430656934307
6	2.91826102253	0.405797101449
6	2.97230289332	0.398550724638
6	3.02634476411	0.398550724638
6	3.08038663489	0.391304347826
6	3.13442850568	0.384057971014
6	3.18847037647	0.384057971014
6	3.24251224726	0.376811594203
6	3.29655411805	0.359712230216
6	3.35059598883	0.352517985612
6	3.40463785962	0.338129496403
6	3.45867973041	0.338129496403
6	3.5127216012	0.31654676259
6	3.56676347198	0.31654676259
6	3.62080534277	0.31654676259
6	3.67484721356	0.31654676259
6	3.72888908435	0.31654676259
6	3.78293095513	0.31654676259
6	3.83697282592	0.31654676259
6	3.89101469671	0.31654676259
6	3.9450565675	0.31654676259
6	3.99909843828	0.31654676259
6	4.05314030907	0.31654676259
6	4.10718217986	0.309352517986
6	4.16122405065	0.309352517986
6	4.21526592143	0.309352517986
6	4.26930779222	0.309352517986
6	4.32334966301	0.309352517986
6	4.3773915338	0.309352517986
6	4.43143340459	0.309352517986
6	4.48547527537	0.309352517986
6	4.53951714616	0.309352517986
6	4.59355901695	0.294964028777
6	4.64760088774	0.294964028777
6	4.70164275852	0.294964028777
6	4.75568462931	0.287769784173
6	4.8097265001	0.287769784173
6	4.86376837089	0.287769784173
6	4.91781024167	0.287769784173
6	4.97185211246	0.287769784173
6	5.02589398325	0.287769784173
6	5.07993585404	0.287769784173
6	5.13397772482	0.287769784173
6	5.18801959561	0.287769784173
6	5.2420614664	0.287769784173
6	5.29610333719	0.287769784173
6	5.35014520797	0.273381294964
7	0.21616748315	0.5
7	0.270209353938	0.5
7	0.324251224726	0.5
7	0.378293095513	0.5
7	0.432334966301	0.6
7	0.486376837089	0.6
7	0.540418707876	0.6
7	0.594460578664	0.666666666667
7	0.648502449451	0.75
7	0.702544320239	0.75
7	0.756586191027	0.75
7	0.810628061814	0.789473684211
7	0.864669932602	0.761904761905
7	0.91871180339	0.782608695652
7	0.972753674177	0.739130434783
7	1.02679554496	0.72
7	1.08083741575	0.6875
7	1.13487928654	0.674418604651
7	1.18892115733	0.62
7	1.24296302812	0.627450980392
7	1.2970048989	0.636363636364
7	1.35104676969	0.597014925373
7	1.40508864048	0.602739726027
7	1.45913051127	0.620253164557
7	1.51317238205	0.59756097561
7	1.56721425284	0.611764705882
7	1.62125612363	0.609195402299
7	1.67529799442	0.602272727273
7	1.7293398652	0.59793814433
7	1.78338173599	0.59595959596
7	1.83742360678	0.58
7	1.89146547757	0.578431372549
7	1.94550734835	0.553398058252
7	1.99954921914	0.547169811321
7	2.05359108993	0.535714285714
7	2.10763296072	0.529914529915
7	2.1616748315	0.512605042017
7	2.21571670229	0.512195121951
7	2.26975857308	0.508064516129
7	2.32380044387	0.507936507937
7	2.37784231466	0.515625
7	2.43188418544	0.515625
7	2.48592605623	0.511627906977
7	2.53996792702	0.5
7	2.59400979781	0.492537313433
7	2.64805166859	0.474074074074
7	2.70209353938	0.477941176471
7	2.75613541017	0.467153284672
7	2.81017728096	0.442028985507
7	2.86421915174	0.434782608696
7	2.91826102253	0.420289855072
7	2.97230289332	0.420289855072
7	3.02634476411	0.420289855072
7	3.08038663489	0.420289855072
7	3.13442850568	0.413043478261
7	3.18847037647	0.413043478261
7	3.24251224726	0.398550724638
7	3.29655411805	0.395683453237
7	3.35059598883	0.388489208633
7	3.40463785962	0.388489208633
7	3.45867973041	0.388489208633
7	3.5127216012	0.381294964029
7	3.56676347198	0.374100719424
7	3.62080534277	0.359712230216
7	3.67484721356	0.359712230216
7	3.72888908435	0.359712230216
7	3.78293095513	0.359712230216
7	3.83697282592	0.359712230216
7	3.89101469671	0.359712230216
7	3.9450565675	0.359712230216
7	3.99909843828	0.359712230216
7	4.05314030907	0.359712230216
7	4.10718217986	0.359712230216
7	4.16122405065	0.359712230216
7	4.21526592143	0.359712230216
7	4.26930779222	0.359712230216
7	4.32334966301	0.359712230216
7	4.3773915338	0.359712230216
7	4.43143340459	0.359712230216
7	4.48547527537	0.359712230216
7	4.53951714616	0.359712230216
7	4.59355901695	0.359712230216
7	4.64760088774	0.359712230216
7	4.70164275852	0.359712230216
7	4.75568462931	0.273381294964
7	4.8097265001	0.273381294964
7	4.86376837089	0.273381294964
7	4.91781024167	0.273381294964
7	4.97185211246	0.273381294964
7	5.02589398325	0.273381294964
7	5.07993585404	0.273381294964
7	5.13397772482	0.273381294964
7	5.18801959561	0.273381294964
7	5.2420614664	0.273381294964
7	5.29610333719	0.273381294964
7	5.35014520797	0.273381294964
8	0.21616748315	0.5
8	0.270209353938	0.5
8	0.324251224726	0.5
8	0.378293095513	0.5
8	0.432334966301	0.6
8	0.486376837089	0.666666666667
8	0.540418707876	0.666666666667
8	0.594460578664	0.625
8	0.648502449451	0.583333333333
8	0.702544320239	0.583333333333
8	0.756586191027	0.647058823529
8	0.810628061814	0.642857142857
8	0.864669932602	0.633333333333
8	0.91871180339	0.636363636364
8	0.972753674177	0.606060606061
8	1.02679554496	0.571428571429
8	1.08083741575	0.552631578947
8	1.13487928654	0.591836734694
8	1.18892115733	0.557692307692
8	1.24296302812	0.581818181818
8	1.2970048989	0.583333333333
8	1.35104676969	0.6
8	1.40508864048	0.592105263158
8	1.45913051127	0.58024691358
8	1.51317238205	0.546511627907
8	1.56721425284	0.539325842697
8	1.62125612363	0.531914893617
8	1.67529799442	0.526315789474
8	1.7293398652	0.528846153846
8	1.78338173599	0.528846153846
8	1.83742360678	0.546296296296
8	1.89146547757	0.54128440367
8	1.94550734835	0.527272727273
8	1.99954921914	0.517543859649
8	2.05359108993	0.529914529915
8	2.10763296072	0.528455284553
8	2.1616748315	0.508064516129
8	2.21571670229	0.5
8	2.26975857308	0.488188976378
8	2.32380044387	0.472868217054
8	2.37784231466	0.461538461538
8	2.43188418544	0.461538461538
8	2.48592605623	0.462121212121
8	2.53996792702	0.459259259259
8	2.59400979781	0.455882352941
8	2.64805166859	0.448529411765
8	2.70209353938	0.441176470588
8	2.75613541017	0.430656934307
8	2.81017728096	0.416058394161
8	2.86421915174	0.416058394161
8	2.91826102253	0.413043478261
8	2.97230289332	0.413043478261
8	3.02634476411	0.413043478261
8	3.08038663489	0.398550724638
8	3.13442850568	0.398550724638
8	3.18847037647	0.398550724638
8	3.24251224726	0.398550724638
8	3.29655411805	0.36690647482
8	3.35059598883	0.36690647482
8	3.40463785962	0.345323741007
8	3.45867973041	0.345323741007
8	3.5127216012	0.330935251799
8	3.56676347198	0.323741007194
8	3.62080534277	0.323741007194
8	3.67484721356	0.323741007194
8	3.72888908435	0.323741007194
8	3.78293095513	0.31654676259
8	3.83697282592	0.31654676259
8	3.89101469671	0.31654676259
8	3.9450565675	0.31654676259
8	3.99909843828	0.31654676259
8	4.05314030907	0.31654676259
8	4.10718217986	0.294964028777
8	4.16122405065	0.294964028777
8	4.21526592143	0.294964028777
8	4.26930779222	0.294964028777
8	4.32334966301	0.294964028777
8	4.3773915338	0.294964028777
8	4.43143340459	0.294964028777
8	4.48547527537	0.294964028777
8	4.53951714616	0.294964028777
8	4.59355901695	0.273381294964
8	4.64760088774	0.273381294964
8	4.70164275852	0.273381294964
8	4.75568462931	0.273381294964
8	4.8097265001	0.273381294964
8	4.86376837089	0.273381294964
8	4.91781024167	0.273381294964
8	4.97185211246	0.273381294964
8	5.02589398325	0.273381294964
8	5.07993585404	0.273381294964
8	5.13397772482	0.273381294964
8	5.18801959561	0.273381294964
8	5.2420614664	0.273381294964
8	5.29610333719	0.273381294964
8	5.35014520797	0.273381294964
9	0.21616748315	1.0
9	0.270209353938	1.0
9	0.324251224726	0.666666666667
9	0.378293095513	0.666666666667
9	0.432334966301	0.666666666667
9	0.486376837089	0.571428571429
9	0.540418707876	0.625
9	0.594460578664	0.6
9	0.648502449451	0.571428571429
9	0.702544320239	0.571428571429
9	0.756586191027	0.555555555556
9	0.810628061814	0.620689655172
9	0.864669932602	0.633333333333
9	0.91871180339	0.65625
9	0.972753674177	0.625
9	1.02679554496	0.588235294118
9	1.08083741575	0.6
9	1.13487928654	0.571428571429
9	1.18892115733	0.526315789474
9	1.24296302812	0.525423728814
9	1.2970048989	0.516129032258
9	1.35104676969	0.535211267606
9	1.40508864048	0.545454545455
9	1.45913051127	0.555555555556
9	1.51317238205	0.53488372093
9	1.56721425284	0.52808988764
9	1.62125612363	0.531914893617
9	1.67529799442	0.520833333333
