real		-1.88076576212
real		-2.07555043477
real		-1.97897631914
real		-2.06421190322
real		-2.08082618902
real		-1.94946814594
real		-1.91188478507
real		-2.06314608651
real		-2.14394874295
real		-1.74008118792
real		-2.13644785027
real		-2.01127088421
real		-2.02262755268
real		-2.07555043477
real		-2.12756673579
real		-2.21350403348
real		-2.00187484762
real		-1.87022039957
real		-2.1199260087
real		-2.13201412695
real		-2.10642935493
real		-1.99129699545
real		-1.74561641281
real		-2.09439862382
real		-1.91493521047
real		-1.8633404592
real		-2.10009838371
real		-2.02533759792
real		-1.91965375937
real		-2.03005360743
real		-2.29503891964
real		-2.03057028062
real		-1.91946779314
real		-1.9345766228
real		-2.10020777409
real		-1.85480760229
real		-2.09549648175
real		-2.17963735826
real		-1.9970656642
real		-2.24560524752
real		-2.04337044734
real		-2.05707275599
real		-1.98999881176
real		-2.18366925674
real		-1.93212065755
real		-1.94977169866
real		-1.97337361291
real		-2.09807316412
real		-2.16695150082
real		-2.12305175936
real		-1.91082496541
real		-2.19523699628
real		-1.94320070787
real		-2.06516486172
real		-2.08071531908
real		-2.06157397267
real		-2.10272146632
real		-2.17091480796
real		-1.99123801244
real		-1.93095260781
real		-1.96768911005
real		-2.17683942849
real		-2.02602870933
real		-1.81030001827
real		-1.98384608021
real		-1.93175190189
real		-1.96606941857
real		-1.98212572571
real		-1.89104493639
real		-2.0365273417
real		-2.07176222304
real		-2.0912101032
real		-2.0147569196
real		-2.05035110611
real		-2.04944496175
real		-1.94630740559
real		-2.09406910346
real		-1.88965328938
real		-2.0951123265
real		-2.1651226255
real		-2.14060209905
real		-2.04445096873
real		-1.94155327314
real		-2.15040755507
real		-1.83173758342
real		-2.1381003305
real		-2.11717189707
real		-2.07293317392
real		-2.17101895863
real		-2.05464753652
real		-1.81703769954
real		-2.08779387381
real		-1.82334653276
real		-1.98651154098
real		-1.92033543054
real		-2.06941746625
real		-2.12837149681
real		-2.1234823664
real		-2.03767011576
real		-2.05357462785
random	0	-0.0414049519068
random	1	0.464039306439
random	2	0.165379307289
random	3	-0.135131569442
random	4	-0.0460676914364
random	5	0.0752341146264
random	6	-0.200767244584
random	7	-0.0524736911589
random	8	-0.0310593589154
random	9	-0.0677306595354
random	10	-0.0436932214427
random	11	0.0477285807268
random	12	0.0341519512204
random	13	0.101581959134
random	14	-0.0557748883758
random	15	-0.0212547611702
random	16	0.220154640798
random	17	-0.112082531348
random	18	0.134436297646
random	19	0.0292578755611
random	20	-0.0405237647209
random	21	-0.0900344841241
random	22	-0.0138052991078
random	23	-0.0688428879205
random	24	-0.112975876667
random	25	-0.0442424427728
random	26	0.0247125771787
random	27	-0.00404035682608
random	28	-0.227232988254
random	29	0.0586705345862
random	30	-0.167455866795
random	31	-0.0962719993463
random	32	-0.00997868744993
random	33	0.113973571755
random	34	0.264302438092
random	35	-0.151122461621
random	36	0.015887269693
random	37	0.150141406442
random	38	0.0574744829975
random	39	-0.0604759287063
random	40	-0.146667484199
random	41	0.120670590993
random	42	-0.0930802858027
random	43	-0.21469822731
random	44	-0.0845187464859
random	45	-0.0037522873437
random	46	0.0321355478934
random	47	0.112641676107
random	48	-0.178217461116
random	49	-0.300394933338
random	50	0.0204168549286
random	51	0.0645111245537
random	52	0.200481214987
random	53	-0.122567520574
random	54	-0.0640116508135
random	55	-0.0436469780121
random	56	0.106724743411
random	57	0.0271745261647
random	58	0.151032216157
random	59	0.135413093807
random	60	0.0254765147299
random	61	0.0414912956702
random	62	-0.0113420964419
random	63	0.129870214786
random	64	0.121631822063
random	65	0.250469097559
random	66	-0.119087788879
random	67	0.00999440615167
random	68	-0.245901348933
random	69	-0.217473542737
random	70	-0.271087227542
random	71	0.536714349294
random	72	0.093601079677
random	73	-0.0944516902344
random	74	0.0623181891516
random	75	0.0625524047978
random	76	-0.290220438835
random	77	0.0529811432583
random	78	0.0261053256821
random	79	-0.0367289338637
random	80	0.101648189697
random	81	-0.0886797257866
random	82	-0.037348563654
random	83	-0.237581561632
random	84	0.013516136482
random	85	-0.113414259431
random	86	-0.0884810035481
random	87	-0.134250151837
random	88	-0.107777229195
random	89	-0.0151939729685
random	90	0.107338371714
random	91	-0.227520448062
random	92	-0.0765985129157
random	93	0.256504209805
random	94	-0.0500942257103
random	95	-0.0223117415817
random	96	0.0368487251402
random	97	-0.127427811397
random	98	-0.210109560329
random	99	0.118896794591
